"C";"2";"Brétigny";"48.60664906621052, 2.3019573828860596";"Marolles-en-Hurepoix";"48.56564453550255, 2.290908349251896";"25:06";"2.283"
"C";"1";"Marolles-en-Hurepoix";"48.56564453550255, 2.290908349251896";"Bouray";"48.53290340283496, 2.2900778137432436";"19:33";"1.82"
"C";"1";"Bouray";"48.53290340283496, 2.2900778137432436";"Lardy";"48.520620553497956, 2.255014220399748";"09:02";"0.943"
"C";"1";"Lardy";"48.520620553497956, 2.255014220399748";"Gare de Chamarande";"48.51405318948937, 2.2151562718541644";"08:03";"0.863"
"C";"1";"Gare de Chamarande";"48.51405318948937, 2.2151562718541644";"Étréchy";"48.49387742150091, 2.1947692381982216";"12:07";"1.201"
"C";"1";"Étréchy";"48.49387742150091, 2.1947692381982216";"Étampes";"48.437062675829104, 2.159819133907717";"37:02";"3.277"
"C";"1";"Étampes";"48.437062675829104, 2.159819133907717";"Saint-Martin d'Étampes";"48.42748765080825, 2.145258831307165";"05:50";"0.678"
"C";"3";"Juvisy";"48.68970940912314, 2.383334629403869";"Choisy-le-Roi";"48.76387977763339, 2.411287538155699";"47:11";"4.123"
"C";"4";"Choisy-le-Roi";"48.76387977763339, 2.411287538155699";"Vitry-sur-Seine";"48.80028105254759, 2.40269438767449";"22:00";"2.025"
"C";"4";"Juvisy";"48.68970940912314, 2.383334629403869";"Athis-Mons";"48.71266832171659, 2.403668724287269";"13:01";"1.276"
"C";"1";"Athis-Mons";"48.71266832171659, 2.403668724287269";"Ablon";"48.72578126379895, 2.4198671478914595";"06:28";"0.73"
"C";"1";"Ablon";"48.72578126379895, 2.4198671478914595";"Villeneuve-le-Roi";"48.73968685807613, 2.426423645047488";"06:59";"0.773"
"C";"1";"Villeneuve-le-Roi";"48.73968685807613, 2.426423645047488";"Choisy-le-Roi";"48.76387977763339, 2.411287538155699";"13:53";"1.348"
"C";"2";"Les Ardoines";"48.78248922625494, 2.409587305033223";"Bibliothèque François Mitterrand";"48.8288801225864, 2.377758552865005";"28:59";"2.607"
"C";"2";"Viroflay Rive Gauche";"48.800665521455045, 2.17158260741522";"Porchefontaine";"48.79654475986442, 2.1522340489858127";"01:32";"0.32"
"C";"1";"Porchefontaine";"48.79654475986442, 2.1522340489858127";"Versailles Château Rive Gauche";"48.79991350059487, 2.130150772175517";"01:29";"0.315"
"C";"0";"Pontoise";"49.04673337596684, 2.0957859968423524";"Saint-Ouen-l'Aumône";"49.04530690087292, 2.105230857870794";"02:09";"0.37"
"C";"1";"Saint-Ouen-l'Aumône";"49.04530690087292, 2.105230857870794";"Saint-Ouen-l'Aumône Liesse";"49.0341234164973, 2.128124092657316";"10:27";"1.062"
"C";"1";"Saint-Ouen-l'Aumône Liesse";"49.0341234164973, 2.128124092657316";"Pierrelaye";"49.01917957374756, 2.1545313948758564";"12:54";"1.267"
"C";"1";"Pierrelaye";"49.01917957374756, 2.1545313948758564";"Montigny - Beauchamp";"49.007744118117, 2.1965151756043033";"16:51";"1.595"
"C";"1";"Pont de Rungis Aéroport d'Orly";"48.74834625868034, 2.373209854795934";"Rungis la Fraternelle";"48.74021613668418, 2.3521980873905326";"03:18";"0.466"
"C";"1";"Rungis la Fraternelle";"48.74021613668418, 2.3521980873905326";"Chemin d'Antony";"48.747936542587276, 2.3126496863919335";"03:28";"0.481"
"C";"1";"Chemin d'Antony";"48.747936542587276, 2.3126496863919335";"Massy - Verrières";"48.73498926809152, 2.2739511484048442";"06:40";"0.747"
"C";"1";"Massy - Verrières";"48.73498926809152, 2.2739511484048442";"Massy - Palaiseau";"48.72551907437078, 2.2587677282577334";"04:04";"0.53"
"C";"0";"Dourdan la Forêt";"48.53542058733677, 1.996005688002604";"Dourdan";"48.53376051220457, 2.008756915662106";"00:38";"0.244"
"C";"5";"Choisy-le-Roi";"48.76387977763339, 2.411287538155699";"Bibliothèque François Mitterrand";"48.8288801225864, 2.377758552865005";"41:17";"3.631"
"C";"1";"Massy - Palaiseau";"48.72551907437078, 2.2587677282577334";"Igny";"48.74084886110891, 2.230807643224045";"08:02";"0.86"
"C";"0";"Igny";"48.74084886110891, 2.230807643224045";"Bièvres";"48.75087243760775, 2.2161603396773564";"04:28";"0.563"
"C";"0";"Bièvres";"48.75087243760775, 2.2161603396773564";"Vauboyen";"48.75897132762851, 2.1925522822775045";"03:26";"0.477"
"C";"0";"Vauboyen";"48.75897132762851, 2.1925522822775045";"Jouy-en-Josas";"48.764760068378486, 2.1644478368550066";"02:19";"0.384"
"C";"0";"Jouy-en-Josas";"48.764760068378486, 2.1644478368550066";"Petit Jouy Les Loges";"48.77123768805397, 2.1468519693445356";"02:21";"0.387"
"C";"0";"Petit Jouy Les Loges";"48.77123768805397, 2.1468519693445356";"Versailles Chantiers";"48.79526039893613, 2.1349078603373464";"13:47";"1.34"
"C";"4";"Bibliothèque François Mitterrand";"48.8288801225864, 2.377758552865005";"Les Ardoines";"48.78248922625494, 2.409587305033223";"28:59";"2.607"
"C";"3";"Brétigny";"48.60664906621052, 2.3019573828860596";"Juvisy";"48.68970940912314, 2.383334629403869";"53:09";"4.621"
"C";"4";"Brétigny";"48.60664906621052, 2.3019573828860596";"Épinay-sur-Orge";"48.6693475106473, 2.332043500451718";"39:34";"3.489"
"C";"2";"Versailles Chantiers";"48.79526039893613, 2.1349078603373464";"Petit Jouy Les Loges";"48.77123768805397, 2.1468519693445356";"13:47";"1.34"
"C";"1";"Petit Jouy Les Loges";"48.77123768805397, 2.1468519693445356";"Jouy-en-Josas";"48.764760068378486, 2.1644478368550066";"02:21";"0.387"
"C";"1";"Jouy-en-Josas";"48.764760068378486, 2.1644478368550066";"Vauboyen";"48.75897132762851, 2.1925522822775045";"02:19";"0.384"
"C";"1";"Vauboyen";"48.75897132762851, 2.1925522822775045";"Bièvres";"48.75087243760775, 2.2161603396773564";"03:26";"0.477"
"C";"1";"Bièvres";"48.75087243760775, 2.2161603396773564";"Igny";"48.74084886110891, 2.230807643224045";"04:28";"0.563"
"C";"1";"Igny";"48.74084886110891, 2.230807643224045";"Massy - Palaiseau";"48.72551907437078, 2.2587677282577334";"08:02";"0.86"
"1514";"0";"Gare d'Enghien-les-Bains";"48.97242920023611, 2.3073593959501006";"Beauséjour";"48.97537519234974, 2.3005445190655127";"00:53";"0.265"
"1514";"0";"Beauséjour";"48.97537519234974, 2.3005445190655127";"Lycée d'Enghien";"48.97407406795964, 2.294879387248112";"00:06";"0.189"
"1514";"0";"Lycée d'Enghien";"48.97407406795964, 2.294879387248112";"Avenue Mathilde";"48.975119260004206, 2.2921740954376073";"00:02";"0.101"
"1514";"0";"Avenue Mathilde";"48.975119260004206, 2.2921740954376073";"Gare de Champ de Courses d'Enghien";"48.980778216214865, 2.292620278998685";"01:29";"0.315"
"1514";"0";"Gare de Champ de Courses d'Enghien";"48.980778216214865, 2.292620278998685";"Gendarmerie";"48.98324052186195, 2.293866950582809";"00:03";"0.142"
"1514";"0";"Gendarmerie";"48.98324052186195, 2.293866950582809";"Bonne Auberge";"48.986707577362786, 2.2962382823890177";"00:11";"0.207"
"1514";"0";"Bonne Auberge";"48.986707577362786, 2.2962382823890177";"Les Tourelles";"48.98999787409093, 2.291493172450369";"00:34";"0.238"
"1514";"0";"Les Tourelles";"48.98999787409093, 2.291493172450369";"Mont d'Eaubonne";"48.99142426960526, 2.2878798899802626";"00:03";"0.141"
"1514";"0";"Mont d'Eaubonne";"48.99142426960526, 2.2878798899802626";"Bois Jacques";"48.99234291427155, 2.285093302524838";"00:02";"0.104"
"1514";"0";"Bois Jacques";"48.99234291427155, 2.285093302524838";"Tilleuls";"48.992629936351925, 2.2804568867366504";"00:04";"0.152"
"1514";"0";"Tilleuls";"48.992629936351925, 2.2804568867366504";"Hôtel de Ville";"48.99095251746069, 2.2781571227661397";"00:03";"0.12"
"1514";"0";"Hôtel de Ville";"48.99095251746069, 2.2781571227661397";"Jeanne d'Arc";"48.98910494661554, 2.2744934598763464";"00:04";"0.157"
"1514";"0";"Jeanne d'Arc";"48.98910494661554, 2.2744934598763464";"La Sablière";"48.98765206898824, 2.2736529245461576";"00:02";"0.085"
"1514";"0";"La Sablière";"48.98765206898824, 2.2736529245461576";"Chaussée Jules César";"48.985370947963986, 2.2726600672547663";"00:03";"0.131"
"1514";"0";"Chaussée Jules César";"48.985370947963986, 2.2726600672547663";"Gare d'Ermont-Eaubonne";"48.98013760241501, 2.2712305040208522";"01:14";"0.294"
"1514";"0";"Gare d'Ermont-Eaubonne";"48.98007167112257, 2.2707396033206386";"Chaussée Jules César";"48.98512825321557, 2.2726771270994903";"01:09";"0.288"
"1514";"0";"Chaussée Jules César";"48.98512825321557, 2.2726771270994903";"La Sablière";"48.987301142816584, 2.2736168384290876";"00:03";"0.124"
"1514";"0";"La Sablière";"48.987301142816584, 2.2736168384290876";"Jeanne d'Arc";"48.98983451771405, 2.276177655643074";"00:04";"0.163"
"1514";"0";"Jeanne d'Arc";"48.98983451771405, 2.276177655643074";"Hôtel de Ville";"48.991280902265046, 2.2789314514284738";"00:03";"0.12"
"1514";"0";"Hôtel de Ville";"48.991280902265046, 2.2789314514284738";"Tilleuls";"48.99311157401489, 2.2812974608699625";"00:03";"0.128"
"1514";"0";"Tilleuls";"48.99311157401489, 2.2812974608699625";"Bois Jacques";"48.992243028361635, 2.2849306969458314";"00:03";"0.128"
"1514";"0";"Bois Jacques";"48.992243028361635, 2.2849306969458314";"Mont d'Eaubonne";"48.99131588230435, 2.2877993869469853";"00:02";"0.107"
"1514";"0";"Mont d'Eaubonne";"48.99131588230435, 2.2877993869469853";"Les Tourelles";"48.99036947156027, 2.2904632693015605";"00:02";"0.101"
"1514";"0";"Les Tourelles";"48.99036947156027, 2.2904632693015605";"Bonne Auberge";"48.98676843555087, 2.295882206391475";"00:53";"0.266"
"1514";"0";"Bonne Auberge";"48.98676843555087, 2.295882206391475";"Gendarmerie";"48.98369115705478, 2.294038443100423";"00:05";"0.181"
"1514";"0";"Gendarmerie";"48.98369115705478, 2.294038443100423";"Gare de Champ de Courses d'Enghien";"48.98033984058703, 2.2922409813648748";"00:06";"0.195"
"1514";"0";"Gare de Champ de Courses d'Enghien";"48.98033984058703, 2.2922409813648748";"Avenue Mathilde";"48.9747014756542, 2.292999406492068";"01:29";"0.314"
"1514";"0";"Avenue Mathilde";"48.9747014756542, 2.292999406492068";"Lycée d'Enghien";"48.973948021041835, 2.2948537767678125";"00:01";"0.071"
"1514";"0";"Lycée d'Enghien";"48.973948021041835, 2.2948537767678125";"Beauséjour";"48.97586465459737, 2.30120730477129";"00:22";"0.223"
"1514";"0";"Beauséjour";"48.97586465459737, 2.30120730477129";"Gare d'Enghien-les-Bains";"48.973457743604655, 2.3063894895425485";"00:12";"0.208"
"14";"0";"Olympiades";"48.826944155043044, 2.367034270941924";"Bibliothèque François Mitterrand";"48.829925765928905, 2.376487371168301";"00:19";"0.217"
"14";"0";"Bibliothèque François Mitterrand";"48.829925765928905, 2.376487371168301";"Cour Saint-Emilion";"48.833319303843425, 2.386617850214058";"00:37";"0.243"
"14";"0";"Cour Saint-Emilion";"48.833319303843425, 2.386617850214058";"Bercy";"48.84014763512746, 2.3791909087742873";"02:28";"0.397"
"14";"0";"Bercy";"48.84014763512746, 2.3791909087742873";"Gare de Lyon";"48.8442498880687, 2.372519782814122";"00:44";"0.253"
"14";"0";"Gare de Lyon";"48.8442498880687, 2.372519782814122";"Châtelet";"48.859556532726764, 2.346411849769497";"09:17";"0.964"
"14";"0";"Châtelet";"48.859556532726764, 2.346411849769497";"Pyramides";"48.86580563193237, 2.3347388358754153";"02:37";"0.41"
"14";"0";"Pyramides";"48.86580563193237, 2.3347388358754153";"Madeleine";"48.870630484228144, 2.3258757399808627";"01:31";"0.318"
"14";"0";"Madeleine";"48.870630484228144, 2.3258757399808627";"Saint-Lazare";"48.87560743718584, 2.324122029700433";"01:03";"0.279"
"14";"0";"Saint-Lazare";"48.87560743718584, 2.324122029700433";"Pont Cardinet";"48.88810340364297, 2.3153681405051527";"06:19";"0.718"
"14";"0";"Pont Cardinet";"48.88810340364297, 2.3153681405051527";"Porte de Clichy";"48.894333484274206, 2.313404000186253";"01:53";"0.349"
"14";"0";"Porte de Clichy";"48.894333484274206, 2.313404000186253";"Saint-Ouen";"48.90516956991565, 2.3227559546697414";"05:22";"0.638"
"14";"0";"Saint-Ouen";"48.90516956991565, 2.3227559546697414";"Mairie de Saint-Ouen";"48.91164217552501, 2.3335458072132695";"03:00";"0.441"
"14";"0";"Mairie de Saint-Ouen";"48.91170451534923, 2.333435858789529";"Saint-Ouen";"48.90521399238465, 2.3226598821131716";"03:00";"0.441"
"14";"0";"Saint-Ouen";"48.90521399238465, 2.3226598821131716";"Porte de Clichy";"48.89428867785142, 2.313431869544054";"05:25";"0.642"
"14";"0";"Porte de Clichy";"48.89428867785142, 2.313431869544054";"Pont Cardinet";"48.888102389888395, 2.3151908648850013";"01:51";"0.346"
"14";"0";"Pont Cardinet";"48.888102389888395, 2.3151908648850013";"Saint-Lazare";"48.875660854671985, 2.3240258961246782";"06:17";"0.715"
"14";"0";"Saint-Lazare";"48.875660854671985, 2.3240258961246782";"Madeleine";"48.87054467671624, 2.3258100487932776";"01:09";"0.287"
"14";"0";"Madeleine";"48.87054467671624, 2.3258100487932776";"Pyramides";"48.865755527376756, 2.3346236060049232";"01:29";"0.315"
"14";"0";"Pyramides";"48.865755527376756, 2.3346236060049232";"Châtelet";"48.85951531585984, 2.346275248188987";"02:37";"0.409"
"14";"0";"Châtelet";"48.85951531585984, 2.346275248188987";"Gare de Lyon";"48.84467563174822, 2.373100581933962";"09:05";"0.948"
"14";"0";"Gare de Lyon";"48.84467563174822, 2.373100581933962";"Bercy";"48.84010199803391, 2.3790620152277233";"00:58";"0.272"
"14";"0";"Bercy";"48.84010199803391, 2.3790620152277233";"Cour Saint-Emilion";"48.83334999725014, 2.386464909364189";"02:25";"0.393"
"14";"0";"Cour Saint-Emilion";"48.83334999725014, 2.386464909364189";"Bibliothèque François Mitterrand";"48.830006377536904, 2.3764237443204546";"00:35";"0.24"
"14";"0";"Bibliothèque François Mitterrand";"48.830006377536904, 2.3764237443204546";"Olympiades";"48.827123441429386, 2.3669231215308075";"00:16";"0.213"
"H";"0";"Pontoise";"49.04673337596684, 2.0957859968423524";"Saint-Ouen-l'Aumône";"49.04530690087292, 2.105230857870794";"02:09";"0.37"
"H";"0";"Saint-Ouen-l'Aumône";"49.04530690087292, 2.105230857870794";"Saint-Ouen-l'Aumône Liesse";"49.0341234164973, 2.128124092657316";"10:27";"1.062"
"H";"0";"Saint-Ouen-l'Aumône Liesse";"49.0341234164973, 2.128124092657316";"Pierrelaye";"49.01917957374756, 2.1545313948758564";"12:54";"1.267"
"H";"0";"Pierrelaye";"49.01917957374756, 2.1545313948758564";"Montigny - Beauchamp";"49.007744118117, 2.1965151756043033";"16:51";"1.595"
"H";"0";"Montigny - Beauchamp";"49.007744118117, 2.1965151756043033";"Franconville - Le Plessis-Bouchard";"48.99374640051787, 2.2341907839306554";"15:30";"1.482"
"H";"0";"Franconville - Le Plessis-Bouchard";"48.99374640051787, 2.2341907839306554";"Cernay";"48.985149200200375, 2.257017857907824";"08:15";"0.879"
"H";"0";"Cernay";"48.985149200200375, 2.257017857907824";"Ermont - Eaubonne";"48.98049890628609, 2.2707541014797794";"03:46";"0.505"
"H";"0";"Ermont - Eaubonne";"48.98049890628609, 2.2707541014797794";"Enghien-les-Bains";"48.97288052394267, 2.3067933741682713";"12:01";"1.193"
"H";"0";"Enghien-les-Bains";"48.97288052394267, 2.3067933741682713";"Épinay - Villetaneuse";"48.95792884911306, 2.3287601965958715";"10:23";"1.057"
"H";"0";"Épinay - Villetaneuse";"48.95792884911306, 2.3287601965958715";"Gare du Nord";"48.88230685842714, 2.356693437528564";"48:49";"4.259"
"H";"0";"Gare du Nord";"48.88230685842714, 2.356693437528564";"Saint-Denis";"48.93482889939617, 2.345479004987329";"32:53";"2.931"
"H";"0";"Saint-Denis";"48.93482889939617, 2.345479004987329";"Épinay - Villetaneuse";"48.95792884911306, 2.3287601965958715";"14:05";"1.365"
"H";"1";"Épinay - Villetaneuse";"48.95792884911306, 2.3287601965958715";"Deuil - Montmagny";"48.975925703105524, 2.338131209772398";"10:10";"1.039"
"H";"0";"Deuil - Montmagny";"48.975925703105524, 2.338131209772398";"Groslay";"48.98436467954606, 2.3535217052321715";"05:46";"0.672"
"H";"0";"Groslay";"48.98436467954606, 2.3535217052321715";"Sarcelles - Saint-Brice";"48.99620491669132, 2.3686856352535353";"07:33";"0.821"
"H";"0";"Sarcelles - Saint-Brice";"48.99620491669132, 2.3686856352535353";"Groslay";"48.98436467954606, 2.3535217052321715";"07:33";"0.821"
"H";"1";"Groslay";"48.98436467954606, 2.3535217052321715";"Deuil - Montmagny";"48.975925703105524, 2.338131209772398";"05:46";"0.672"
"H";"1";"Deuil - Montmagny";"48.975925703105524, 2.338131209772398";"Épinay - Villetaneuse";"48.95792884911306, 2.3287601965958715";"10:10";"1.039"
"H";"2";"Épinay - Villetaneuse";"48.95792884911306, 2.3287601965958715";"Saint-Denis";"48.93482889939617, 2.345479004987329";"14:05";"1.365"
"H";"1";"Saint-Denis";"48.93482889939617, 2.345479004987329";"Gare du Nord";"48.88230685842714, 2.356693437528564";"32:53";"2.931"
"H";"3";"Épinay - Villetaneuse";"48.95792884911306, 2.3287601965958715";"La Barre Ormesson";"48.96628415206348, 2.3167036448125224";"04:43";"0.584"
"H";"0";"La Barre Ormesson";"48.96628415206348, 2.3167036448125224";"Enghien-les-Bains";"48.97288052394267, 2.3067933741682713";"03:23";"0.473"
"H";"1";"Enghien-les-Bains";"48.97288052394267, 2.3067933741682713";"Champ de Courses d'Enghien";"48.9796949197308, 2.291148632256432";"05:04";"0.614"
"H";"0";"Champ de Courses d'Enghien";"48.9796949197308, 2.291148632256432";"Ermont - Eaubonne";"48.98049890628609, 2.2707541014797794";"05:23";"0.64"
"H";"1";"Ermont - Eaubonne";"48.98049890628609, 2.2707541014797794";"Ermont Halte";"48.990533377371726, 2.26320025038274";"05:00";"0.608"
"H";"0";"Ermont Halte";"48.990533377371726, 2.26320025038274";"Gros Noyer Saint-Prix";"48.996079034066284, 2.2596836105712628";"01:39";"0.329"
"H";"0";"Gros Noyer Saint-Prix";"48.996079034066284, 2.2596836105712628";"Saint-Leu-la-Forêt";"49.01523840177278, 2.2428869689226687";"12:12";"1.209"
"H";"0";"Saint-Leu-la-Forêt";"49.01523840177278, 2.2428869689226687";"Vaucelles";"49.02172683988197, 2.2294526219892656";"04:52";"0.597"
"H";"0";"Vaucelles";"49.02172683988197, 2.2294526219892656";"Taverny";"49.024976382846596, 2.222287008769188";"01:29";"0.314"
"H";"0";"Taverny";"49.024976382846596, 2.222287008769188";"Bessancourt";"49.03527556641014, 2.2103009348975013";"06:22";"0.721"
"H";"0";"Bessancourt";"49.03527556641014, 2.2103009348975013";"Frépillon";"49.045277206622124, 2.197098920791642";"06:39";"0.746"
"H";"0";"Frépillon";"49.045277206622124, 2.197098920791642";"Méry-sur-Oise";"49.058277435287074, 2.1914182364676797";"06:46";"0.756"
"H";"0";"Méry-sur-Oise";"49.058277435287074, 2.1914182364676797";"Mériel";"49.07775311707399, 2.205438463461229";"12:23";"1.223"
"H";"0";"Mériel";"49.07775311707399, 2.205438463461229";"Valmondois";"49.09093718795672, 2.2019152338634327";"06:41";"0.748"
"H";"0";"Persan - Beaumont";"49.147582944600785, 2.2777997330536137";"Champagne-sur-Oise";"49.136089580289706, 2.242987667830016";"19:12";"1.791"
"H";"0";"Champagne-sur-Oise";"49.136089580289706, 2.242987667830016";"L'Isle-Adam - Parmain";"49.11454854558362, 2.209941858169547";"21:03";"1.945"
"H";"0";"L'Isle-Adam - Parmain";"49.11454854558362, 2.209941858169547";"Valmondois";"49.09093718795672, 2.2019152338634327";"14:01";"1.359"
"H";"0";"Valmondois";"49.09093718795672, 2.2019152338634327";"Mériel";"49.07775311707399, 2.205438463461229";"06:41";"0.748"
"H";"1";"Mériel";"49.07775311707399, 2.205438463461229";"Méry-sur-Oise";"49.058277435287074, 2.1914182364676797";"12:23";"1.223"
"H";"1";"Méry-sur-Oise";"49.058277435287074, 2.1914182364676797";"Frépillon";"49.045277206622124, 2.197098920791642";"06:46";"0.756"
"H";"1";"Frépillon";"49.045277206622124, 2.197098920791642";"Bessancourt";"49.03527556641014, 2.2103009348975013";"06:39";"0.746"
"H";"1";"Bessancourt";"49.03527556641014, 2.2103009348975013";"Taverny";"49.024976382846596, 2.222287008769188";"06:22";"0.721"
"H";"1";"Taverny";"49.024976382846596, 2.222287008769188";"Vaucelles";"49.02172683988197, 2.2294526219892656";"01:29";"0.314"
"H";"1";"Vaucelles";"49.02172683988197, 2.2294526219892656";"Saint-Leu-la-Forêt";"49.01523840177278, 2.2428869689226687";"04:52";"0.597"
"H";"1";"Saint-Leu-la-Forêt";"49.01523840177278, 2.2428869689226687";"Gros Noyer Saint-Prix";"48.996079034066284, 2.2596836105712628";"12:12";"1.209"
"H";"1";"Gros Noyer Saint-Prix";"48.996079034066284, 2.2596836105712628";"Ermont Halte";"48.990533377371726, 2.26320025038274";"01:39";"0.329"
"H";"1";"Ermont Halte";"48.990533377371726, 2.26320025038274";"Ermont - Eaubonne";"48.98049890628609, 2.2707541014797794";"05:00";"0.608"
"H";"2";"Enghien-les-Bains";"48.97288052394267, 2.3067933741682713";"La Barre Ormesson";"48.96628415206348, 2.3167036448125224";"03:23";"0.473"
"H";"1";"La Barre Ormesson";"48.96628415206348, 2.3167036448125224";"Épinay - Villetaneuse";"48.95792884911306, 2.3287601965958715";"04:43";"0.584"
"H";"0";"Luzarches";"49.117099228494695, 2.4200435326085863";"Seugy";"49.11912737513361, 2.3996583056293246";"08:58";"0.938"
"H";"0";"Seugy";"49.11912737513361, 2.3996583056293246";"Viarmes";"49.11663481669089, 2.3682376422969282";"15:00";"1.441"
"H";"0";"Viarmes";"49.11663481669089, 2.3682376422969282";"Belloy - Saint-Martin";"49.09838940491585, 2.3613265147338978";"10:25";"1.06"
"H";"0";"Belloy - Saint-Martin";"49.09838940491585, 2.3613265147338978";"Villaines";"49.079264370566555, 2.3505357370070645";"11:36";"1.159"
"H";"0";"Villaines";"49.079264370566555, 2.3505357370070645";"Montsoult - Maffliers";"49.06616021905701, 2.3228219079408823";"13:55";"1.35"
"H";"0";"Montsoult - Maffliers";"49.06616021905701, 2.3228219079408823";"Bouffémont - Moisselles";"49.045103567466136, 2.3229000286671555";"11:45";"1.171"
"H";"0";"Bouffémont - Moisselles";"49.045103567466136, 2.3229000286671555";"Domont";"49.03284003832482, 2.3371269712571614";"08:06";"0.866"
"H";"0";"Domont";"49.03284003832482, 2.3371269712571614";"Écouen - Ézanville";"49.02319914892831, 2.3622367893055722";"10:25";"1.059"
"H";"0";"Écouen - Ézanville";"49.02319914892831, 2.3622367893055722";"Sarcelles - Saint-Brice";"48.99620491669132, 2.3686856352535353";"15:54";"1.517"
"H";"4";"Épinay - Villetaneuse";"48.95792884911306, 2.3287601965958715";"Sarcelles - Saint-Brice";"48.99620491669132, 2.3686856352535353";"27:13";"2.46"
"H";"1";"Sarcelles - Saint-Brice";"48.99620491669132, 2.3686856352535353";"Écouen - Ézanville";"49.02319914892831, 2.3622367893055722";"15:54";"1.517"
"H";"1";"Écouen - Ézanville";"49.02319914892831, 2.3622367893055722";"Domont";"49.03284003832482, 2.3371269712571614";"10:25";"1.059"
"H";"1";"Domont";"49.03284003832482, 2.3371269712571614";"Bouffémont - Moisselles";"49.045103567466136, 2.3229000286671555";"08:06";"0.866"
"H";"1";"Bouffémont - Moisselles";"49.045103567466136, 2.3229000286671555";"Montsoult - Maffliers";"49.06616021905701, 2.3228219079408823";"11:45";"1.171"
"H";"1";"Montsoult - Maffliers";"49.06616021905701, 2.3228219079408823";"Presles - Courcelles";"49.11367528279733, 2.2878509419549213";"34:07";"3.035"
"H";"0";"Presles - Courcelles";"49.11367528279733, 2.2878509419549213";"Nointel - Mours";"49.13282894869498, 2.2799576391232472";"11:13";"1.125"
"H";"0";"Nointel - Mours";"49.13282894869498, 2.2799576391232472";"Persan - Beaumont";"49.147582944600785, 2.2777997330536137";"07:37";"0.827"
"H";"2";"Ermont - Eaubonne";"48.98049890628609, 2.2707541014797794";"Champ de Courses d'Enghien";"48.9796949197308, 2.291148632256432";"05:23";"0.64"
"H";"1";"Champ de Courses d'Enghien";"48.9796949197308, 2.291148632256432";"Enghien-les-Bains";"48.97288052394267, 2.3067933741682713";"05:04";"0.614"
"H";"2";"Montsoult - Maffliers";"49.06616021905701, 2.3228219079408823";"Villaines";"49.079264370566555, 2.3505357370070645";"13:55";"1.35"
"H";"1";"Villaines";"49.079264370566555, 2.3505357370070645";"Belloy - Saint-Martin";"49.09838940491585, 2.3613265147338978";"11:36";"1.159"
"H";"1";"Belloy - Saint-Martin";"49.09838940491585, 2.3613265147338978";"Viarmes";"49.11663481669089, 2.3682376422969282";"10:25";"1.06"
"H";"1";"Viarmes";"49.11663481669089, 2.3682376422969282";"Seugy";"49.11912737513361, 2.3996583056293246";"15:00";"1.441"
"H";"1";"Seugy";"49.11912737513361, 2.3996583056293246";"Luzarches";"49.117099228494695, 2.4200435326085863";"08:58";"0.938"
"H";"1";"Gare du Nord";"48.88230685842714, 2.356693437528564";"Épinay - Villetaneuse";"48.95792884911306, 2.3287601965958715";"48:49";"4.259"
"H";"5";"Épinay - Villetaneuse";"48.95792884911306, 2.3287601965958715";"Enghien-les-Bains";"48.97288052394267, 2.3067933741682713";"10:23";"1.057"
"H";"3";"Enghien-les-Bains";"48.97288052394267, 2.3067933741682713";"Ermont - Eaubonne";"48.98049890628609, 2.2707541014797794";"12:01";"1.193"
"H";"3";"Ermont - Eaubonne";"48.98049890628609, 2.2707541014797794";"Cernay";"48.985149200200375, 2.257017857907824";"03:46";"0.505"
"H";"1";"Cernay";"48.985149200200375, 2.257017857907824";"Franconville - Le Plessis-Bouchard";"48.99374640051787, 2.2341907839306554";"08:15";"0.879"
"H";"1";"Franconville - Le Plessis-Bouchard";"48.99374640051787, 2.2341907839306554";"Montigny - Beauchamp";"49.007744118117, 2.1965151756043033";"15:30";"1.482"
"H";"1";"Montigny - Beauchamp";"49.007744118117, 2.1965151756043033";"Pierrelaye";"49.01917957374756, 2.1545313948758564";"16:51";"1.595"
"H";"1";"Pierrelaye";"49.01917957374756, 2.1545313948758564";"Saint-Ouen-l'Aumône Liesse";"49.0341234164973, 2.128124092657316";"12:54";"1.267"
"H";"1";"Saint-Ouen-l'Aumône Liesse";"49.0341234164973, 2.128124092657316";"Saint-Ouen-l'Aumône";"49.04530690087292, 2.105230857870794";"10:27";"1.062"
"H";"1";"Saint-Ouen-l'Aumône";"49.04530690087292, 2.105230857870794";"Pontoise";"49.04673337596684, 2.0957859968423524";"02:09";"0.37"
"H";"2";"Saint-Leu-la-Forêt";"49.01523840177278, 2.2428869689226687";"Valmondois";"49.09093718795672, 2.2019152338634327";"51:41";"4.498"
"H";"1";"Persan - Beaumont";"49.147582944600785, 2.2777997330536137";"Nointel - Mours";"49.13282894869498, 2.2799576391232472";"07:37";"0.827"
"H";"1";"Nointel - Mours";"49.13282894869498, 2.2799576391232472";"Presles - Courcelles";"49.11367528279733, 2.2878509419549213";"11:13";"1.125"
"H";"1";"Presles - Courcelles";"49.11367528279733, 2.2878509419549213";"Montsoult - Maffliers";"49.06616021905701, 2.3228219079408823";"34:07";"3.035"
"H";"2";"Sarcelles - Saint-Brice";"48.99620491669132, 2.3686856352535353";"Gare du Nord";"48.88230685842714, 2.356693437528564";"73:46";"6.339"
